1,0
0.9998,1.257e-05
0.9996,2.516e-05
0.9994,3.7768e-05
0.9992,5.0395e-05
0.99899,6.304e-05
0.99879,7.5704e-05
0.99859,8.8387e-05
0.99839,0.00010109
0.99819,0.00011381
0.99799,0.00012655
0.99779,0.0001393
0.99759,0.00015208
0.99739,0.00016487
0.99718,0.00017769
0.99698,0.00019052
0.99678,0.00020337
0.99658,0.00021623
0.99638,0.00022912
0.99618,0.00024202
0.99598,0.00025495
0.99578,0.00026789
0.99557,0.00028085
0.99537,0.00029383
0.99517,0.00030682
0.99497,0.00031984
0.99477,0.00033287
0.99457,0.00034592
0.99437,0.00035899
0.99417,0.00037207
0.99397,0.00038518
0.99376,0.0003983
0.99356,0.00041144
0.99336,0.0004246
0.99316,0.00043778
0.99296,0.00045097
0.99276,0.00046418
0.99256,0.00047742
0.99236,0.00049066
0.99216,0.00050393
0.99195,0.00051721
0.99175,0.00053052
0.99155,0.00054384
0.99135,0.00055717
0.99115,0.00057053
0.99095,0.0005839
0.99075,0.00059729
0.99055,0.0006107
0.99035,0.00062413
0.99014,0.00063757
0.98994,0.00065103
0.98974,0.00066451
0.98954,0.00067801
0.98934,0.00069152
0.98914,0.00070506
0.98894,0.0007186
0.98874,0.00073217
0.98854,0.00074576
0.98833,0.00075936
0.98813,0.00077298
0.98793,0.00078661
0.98773,0.00080027
0.98753,0.00081394
0.98733,0.00082762
0.98713,0.00084133
0.98693,0.00085505
0.98673,0.00086879
0.98653,0.00088255
0.98632,0.00089632
0.98612,0.00091012
0.98592,0.00092392
0.98572,0.00093775
0.98552,0.00095159
0.98532,0.00096545
0.98512,0.00097933
0.98492,0.00099322
0.98472,0.0010071
0.98451,0.0010211
0.98431,0.001035
0.98411,0.001049
0.98391,0.0010629
0.98371,0.0010769
0.98351,0.001091
0.98331,0.001105
0.98311,0.001119
0.98291,0.0011331
0.9827,0.0011472
0.9825,0.0011613
0.9823,0.0011754
0.9821,0.0011895
0.9819,0.0012037
0.9817,0.0012178
0.9815,0.001232
0.9813,0.0012462
0.9811,0.0012604
0.9809,0.0012746
0.98069,0.0012889
0.98049,0.0013031
0.98029,0.0013174
0.98009,0.0013317
0.97989,0.001346
0.97969,0.0013604
0.97949,0.0013747
0.97929,0.0013891
0.97909,0.0014034
0.97889,0.0014178
0.97868,0.0014322
0.97848,0.0014467
0.97828,0.0014611
0.97808,0.0014756
0.97788,0.00149
0.97768,0.0015045
0.97748,0.001519
0.97728,0.0015336
0.97708,0.0015481
0.97687,0.0015626
0.97667,0.0015772
0.97647,0.0015918
0.97627,0.0016064
0.97607,0.001621
0.97587,0.0016357
0.97567,0.0016503
0.97547,0.001665
0.97527,0.0016797
0.97507,0.0016944
0.97486,0.0017091
0.97466,0.0017238
0.97446,0.0017385
0.97426,0.0017533
0.97406,0.0017681
0.97386,0.0017829
0.97366,0.0017977
0.97346,0.0018125
0.97326,0.0018273
0.97306,0.0018422
0.97285,0.0018571
0.97265,0.001872
0.97245,0.0018869
0.97225,0.0019018
0.97205,0.0019167
0.97185,0.0019317
0.97165,0.0019466
0.97145,0.0019616
0.97125,0.0019766
0.97105,0.0019916
0.97084,0.0020066
0.97064,0.0020217
0.97044,0.0020367
0.97024,0.0020518
0.97004,0.0020669
0.96984,0.002082
0.96964,0.0020971
0.96944,0.0021122
0.96924,0.0021274
0.96904,0.0021425
0.96883,0.0021577
0.96863,0.0021729
0.96843,0.0021881
0.96823,0.0022033
0.96803,0.0022186
0.96783,0.0022338
0.96763,0.0022491
0.96743,0.0022644
0.96723,0.0022797
0.96703,0.002295
0.96683,0.0023103
0.96662,0.0023257
0.96642,0.002341
0.96622,0.0023564
0.96602,0.0023718
0.96582,0.0023872
0.96562,0.0024026
0.96542,0.002418
0.96522,0.0024334
0.96502,0.0024489
0.96482,0.0024644
0.96461,0.0024799
0.96441,0.0024954
0.96421,0.0025109
0.96401,0.0025264
0.96381,0.002542
0.96361,0.0025575
0.96341,0.0025731
0.96321,0.0025887
0.96301,0.0026043
0.96281,0.0026199
0.96261,0.0026356
0.9624,0.0026512
0.9622,0.0026669
0.962,0.0026825
0.9618,0.0026982
0.9616,0.0027139
0.9614,0.0027297
0.9612,0.0027454
0.961,0.0027611
0.9608,0.0027769
0.9606,0.0027927
0.9604,0.0028085
0.96019,0.0028243
0.95999,0.0028401
0.95979,0.0028559
0.95959,0.0028718
0.95939,0.0028876
0.95919,0.0029035
0.95899,0.0029194
0.95879,0.0029353
0.95859,0.0029512
0.95839,0.0029671
0.95818,0.0029831
0.95798,0.002999
0.95778,0.003015
0.95758,0.003031
0.95738,0.003047
0.95718,0.003063
0.95698,0.003079
0.95678,0.0030951
0.95658,0.0031111
0.95638,0.0031272
0.95618,0.0031433
0.95597,0.0031593
0.95577,0.0031755
0.95557,0.0031916
0.95537,0.0032077
0.95517,0.0032239
0.95497,0.00324
0.95477,0.0032562
0.95457,0.0032724
0.95437,0.0032886
0.95417,0.0033048
0.95397,0.003321
0.95377,0.0033373
0.95356,0.0033535
0.95336,0.0033698
0.95316,0.0033861
0.95296,0.0034024
0.95276,0.0034187
0.95256,0.003435
0.95236,0.0034513
0.95216,0.0034677
0.95196,0.003484
0.95176,0.0035004
0.95156,0.0035168
0.95135,0.0035332
0.95115,0.0035496
0.95095,0.003566
0.95075,0.0035825
0.95055,0.0035989
0.95035,0.0036154
0.95015,0.0036319
0.94995,0.0036484
0.94975,0.0036649
0.94955,0.0036814
0.94935,0.0036979
0.94914,0.0037144
0.94894,0.003731
0.94874,0.0037476
0.94854,0.0037641
0.94834,0.0037807
0.94814,0.0037973
0.94794,0.003814
0.94774,0.0038306
0.94754,0.0038472
0.94734,0.0038639
0.94714,0.0038806
0.94694,0.0038972
0.94673,0.0039139
0.94653,0.0039306
0.94633,0.0039473
0.94613,0.0039641
0.94593,0.0039808
0.94573,0.0039976
0.94553,0.0040143
0.94533,0.0040311
0.94513,0.0040479
0.94493,0.0040647
0.94473,0.0040815
0.94453,0.0040984
0.94432,0.0041152
0.94412,0.0041321
0.94392,0.0041489
0.94372,0.0041658
0.94352,0.0041827
0.94332,0.0041996
0.94312,0.0042165
0.94292,0.0042334
0.94272,0.0042504
0.94252,0.0042673
0.94232,0.0042843
0.94212,0.0043012
0.94191,0.0043182
0.94171,0.0043352
0.94151,0.0043522
0.94131,0.0043693
0.94111,0.0043863
0.94091,0.0044033
0.94071,0.0044204
0.94051,0.0044375
0.94031,0.0044545
0.94011,0.0044716
0.93991,0.0044887
0.93971,0.0045058
0.9395,0.004523
0.9393,0.0045401
0.9391,0.0045573
0.9389,0.0045744
0.9387,0.0045916
0.9385,0.0046088
0.9383,0.004626
0.9381,0.0046432
0.9379,0.0046604
0.9377,0.0046776
0.9375,0.0046949
0.9373,0.0047121
0.93709,0.0047294
0.93689,0.0047467
0.93669,0.0047639
0.93649,0.0047812
0.93629,0.0047986
0.93609,0.0048159
0.93589,0.0048332
0.93569,0.0048505
0.93549,0.0048679
0.93529,0.0048853
0.93509,0.0049026
0.93489,0.00492
0.93468,0.0049374
0.93448,0.0049548
0.93428,0.0049723
0.93408,0.0049897
0.93388,0.0050071
0.93368,0.0050246
0.93348,0.005042
0.93328,0.0050595
0.93308,0.005077
0.93288,0.0050945
0.93268,0.005112
0.93248,0.0051295
0.93228,0.0051471
0.93207,0.0051646
0.93187,0.0051822
0.93167,0.0051997
0.93147,0.0052173
0.93127,0.0052349
0.93107,0.0052525
0.93087,0.0052701
0.93067,0.0052877
0.93047,0.0053053
0.93027,0.0053229
0.93007,0.0053406
0.92987,0.0053582
0.92967,0.0053759
0.92946,0.0053936
0.92926,0.0054113
0.92906,0.005429
0.92886,0.0054467
0.92866,0.0054644
0.92846,0.0054821
0.92826,0.0054999
0.92806,0.0055176
0.92786,0.0055354
0.92766,0.0055532
0.92746,0.0055709
0.92726,0.0055887
0.92706,0.0056065
0.92685,0.0056243
0.92665,0.0056422
0.92645,0.00566
0.92625,0.0056778
0.92605,0.0056957
0.92585,0.0057135
0.92565,0.0057314
0.92545,0.0057493
0.92525,0.0057672
0.92505,0.0057851
0.92485,0.005803
0.92465,0.0058209
0.92445,0.0058389
0.92424,0.0058568
0.92404,0.0058748
0.92384,0.0058927
0.92364,0.0059107
0.92344,0.0059287
0.92324,0.0059467
0.92304,0.0059647
0.92284,0.0059827
0.92264,0.0060007
0.92244,0.0060187
0.92224,0.0060368
0.92204,0.0060548
0.92184,0.0060729
0.92163,0.0060909
0.92143,0.006109
0.92123,0.0061271
0.92103,0.0061452
0.92083,0.0061633
0.92063,0.0061814
0.92043,0.0061995
0.92023,0.0062177
0.92003,0.0062358
0.91983,0.006254
0.91963,0.0062721
0.91943,0.0062903
0.91923,0.0063085
0.91903,0.0063267
0.91882,0.0063449
0.91862,0.0063631
0.91842,0.0063813
0.91822,0.0063995
0.91802,0.0064177
0.91782,0.006436
0.91762,0.0064542
0.91742,0.0064725
0.91722,0.0064908
0.91702,0.0065091
0.91682,0.0065273
0.91662,0.0065456
0.91642,0.006564
0.91622,0.0065823
0.91601,0.0066006
0.91581,0.0066189
0.91561,0.0066373
0.91541,0.0066556
0.91521,0.006674
0.91501,0.0066923
0.91481,0.0067107
0.91461,0.0067291
0.91441,0.0067475
0.91421,0.0067659
0.91401,0.0067843
0.91381,0.0068027
0.91361,0.0068212
0.91341,0.0068396
0.9132,0.0068581
0.913,0.0068765
0.9128,0.006895
0.9126,0.0069134
0.9124,0.0069319
0.9122,0.0069504
0.912,0.0069689
0.9118,0.0069874
0.9116,0.0070059
0.9114,0.0070244
0.9112,0.007043
0.911,0.0070615
0.9108,0.0070801
0.9106,0.0070986
0.9104,0.0071172
0.91019,0.0071358
0.90999,0.0071543
0.90979,0.0071729
0.90959,0.0071915
0.90939,0.0072101
0.90919,0.0072287
0.90899,0.0072474
0.90879,0.007266
0.90859,0.0072846
0.90839,0.0073033
0.90819,0.0073219
0.90799,0.0073406
0.90779,0.0073592
0.90759,0.0073779
0.90738,0.0073966
0.90718,0.0074153
0.90698,0.007434
0.90678,0.0074527
0.90658,0.0074714
0.90638,0.0074901
0.90618,0.0075089
0.90598,0.0075276
0.90578,0.0075464
0.90558,0.0075651
0.90538,0.0075839
0.90518,0.0076026
0.90498,0.0076214
0.90478,0.0076402
0.90458,0.007659
0.90437,0.0076778
0.90417,0.0076966
0.90397,0.0077154
0.90377,0.0077342
0.90357,0.0077531
0.90337,0.0077719
0.90317,0.0077907
0.90297,0.0078096
0.90277,0.0078285
0.90257,0.0078473
0.90237,0.0078662
0.90217,0.0078851
0.90197,0.007904
0.90177,0.0079229
0.90157,0.0079418
0.90136,0.0079607
0.90116,0.0079796
0.90096,0.0079985
0.90076,0.0080174
0.90056,0.0080364
0.90036,0.0080553
0.90016,0.0080743
0.89996,0.0080932
0.89976,0.0081122
0.89956,0.0081312
0.89936,0.0081501
0.89916,0.0081691
0.89896,0.0081881
0.89876,0.0082071
0.89856,0.0082261
0.89835,0.0082451
0.89815,0.0082642
0.89795,0.0082832
0.89775,0.0083022
0.89755,0.0083213
0.89735,0.0083403
0.89715,0.0083594
0.89695,0.0083784
0.89675,0.0083975
0.89655,0.0084166
0.89635,0.0084357
0.89615,0.0084547
0.89595,0.0084738
0.89575,0.0084929
0.89555,0.008512
0.89535,0.0085312
0.89514,0.0085503
0.89494,0.0085694
0.89474,0.0085885
0.89454,0.0086077
0.89434,0.0086268
0.89414,0.008646
0.89394,0.0086651
0.89374,0.0086843
0.89354,0.0087035
0.89334,0.0087227
0.89314,0.0087418
0.89294,0.008761
0.89274,0.0087802
0.89254,0.0087994
0.89234,0.0088186
0.89213,0.0088379
0.89193,0.0088571
0.89173,0.0088763
0.89153,0.0088955
0.89133,0.0089148
0.89113,0.008934
0.89093,0.0089533
0.89073,0.0089726
0.89053,0.0089918
0.89033,0.0090111
0.89013,0.0090304
0.88993,0.0090497
0.88973,0.0090689
0.88953,0.0090882
0.88933,0.0091075
0.88913,0.0091268
0.88892,0.0091462
0.88872,0.0091655
0.88852,0.0091848
0.88832,0.0092041
0.88812,0.0092235
0.88792,0.0092428
0.88772,0.0092622
0.88752,0.0092815
0.88732,0.0093009
0.88712,0.0093203
0.88692,0.0093396
0.88672,0.009359
0.88652,0.0093784
0.88632,0.0093978
0.88612,0.0094172
0.88592,0.0094366
0.88572,0.009456
0.88551,0.0094754
0.88531,0.0094948
0.88511,0.0095142
0.88491,0.0095337
0.88471,0.0095531
0.88451,0.0095725
0.88431,0.009592
0.88411,0.0096114
0.88391,0.0096309
0.88371,0.0096503
0.88351,0.0096698
0.88331,0.0096893
0.88311,0.0097088
0.88291,0.0097282
0.88271,0.0097477
0.88251,0.0097672
0.8823,0.0097867
0.8821,0.0098062
0.8819,0.0098257
0.8817,0.0098453
0.8815,0.0098648
0.8813,0.0098843
0.8811,0.0099038
0.8809,0.0099234
0.8807,0.0099429
0.8805,0.0099625
0.8803,0.009982
0.8801,0.010002
0.8799,0.010021
0.8797,0.010041
0.8795,0.01006
0.8793,0.01008
0.8791,0.010099
0.87889,0.010119
0.87869,0.010139
0.87849,0.010158
0.87829,0.010178
0.87809,0.010197
0.87789,0.010217
0.87769,0.010237
0.87749,0.010256
0.87729,0.010276
0.87709,0.010296
0.87689,0.010315
0.87669,0.010335
0.87649,0.010354
0.87629,0.010374
0.87609,0.010394
0.87589,0.010413
0.87569,0.010433
0.87548,0.010453
0.87528,0.010472
0.87508,0.010492
0.87488,0.010512
0.87468,0.010531
0.87448,0.010551
0.87428,0.010571
0.87408,0.010591
0.87388,0.01061
0.87368,0.01063
0.87348,0.01065
0.87328,0.010669
0.87308,0.010689
0.87288,0.010709
0.87268,0.010729
0.87248,0.010748
0.87228,0.010768
0.87207,0.010788
0.87187,0.010808
0.87167,0.010827
0.87147,0.010847
0.87127,0.010867
0.87107,0.010887
0.87087,0.010906
0.87067,0.010926
0.87047,0.010946
0.87027,0.010966
0.87007,0.010985
0.86987,0.011005
0.86967,0.011025
0.86947,0.011045
0.86927,0.011065
0.86907,0.011084
0.86887,0.011104
0.86866,0.011124
0.86846,0.011144
0.86826,0.011164
0.86806,0.011184
0.86786,0.011203
0.86766,0.011223
0.86746,0.011243
0.86726,0.011263
0.86706,0.011283
0.86686,0.011303
0.86666,0.011322
0.86646,0.011342
0.86626,0.011362
0.86606,0.011382
0.86586,0.011402
0.86566,0.011422
0.86546,0.011442
0.86526,0.011462
0.86505,0.011481
0.86485,0.011501
0.86465,0.011521
0.86445,0.011541
0.86425,0.011561
0.86405,0.011581
0.86385,0.011601
0.86365,0.011621
0.86345,0.011641
0.86325,0.011661
0.86305,0.01168
0.86285,0.0117
0.86265,0.01172
0.86245,0.01174
0.86225,0.01176
0.86205,0.01178
0.86185,0.0118
0.86165,0.01182
0.86144,0.01184
0.86124,0.01186
0.86104,0.01188
0.86084,0.0119
0.86064,0.01192
0.86044,0.01194
0.86024,0.01196
0.86004,0.01198
0.85984,0.012
0.85964,0.01202
0.85944,0.01204
0.85924,0.01206
0.85904,0.01208
0.85884,0.012099
0.85864,0.012119
0.85844,0.012139
0.85824,0.012159
0.85804,0.012179
0.85783,0.012199
0.85763,0.012219
0.85743,0.012239
0.85723,0.012259
0.85703,0.01228
0.85683,0.0123
0.85663,0.01232
0.85643,0.01234
0.85623,0.01236
0.85603,0.01238
0.85583,0.0124
0.85563,0.01242
0.85543,0.01244
0.85523,0.01246
0.85503,0.01248
0.85483,0.0125
0.85463,0.01252
0.85443,0.01254
0.85422,0.01256
0.85402,0.01258
0.85382,0.0126
0.85362,0.01262
0.85342,0.01264
0.85322,0.01266
0.85302,0.01268
0.85282,0.0127
0.85262,0.012721
0.85242,0.012741
0.85222,0.012761
0.85202,0.012781
0.85182,0.012801
0.85162,0.012821
0.85142,0.012841
0.85122,0.012861
0.85102,0.012881
0.85082,0.012901
0.85062,0.012921
0.85041,0.012941
0.85021,0.012962
0.85001,0.012982
0.84981,0.013002
0.84961,0.013022
0.84941,0.013042
0.84921,0.013062
0.84901,0.013082
0.84881,0.013102
0.84861,0.013122
0.84841,0.013143
0.84821,0.013163
0.84801,0.013183
0.84781,0.013203
0.84761,0.013223
0.84741,0.013243
0.84721,0.013263
0.84701,0.013283
0.8468,0.013304
0.8466,0.013324
0.8464,0.013344
0.8462,0.013364
0.846,0.013384
0.8458,0.013404
0.8456,0.013425
0.8454,0.013445
0.8452,0.013465
0.845,0.013485
0.8448,0.013505
0.8446,0.013525
0.8444,0.013545
0.8442,0.013566
0.844,0.013586
0.8438,0.013606
0.8436,0.013626
0.8434,0.013646
0.8432,0.013666
0.84299,0.013687
0.84279,0.013707
0.84259,0.013727
0.84239,0.013747
0.84219,0.013767
0.84199,0.013788
0.84179,0.013808
0.84159,0.013828
0.84139,0.013848
0.84119,0.013868
0.84099,0.013888
0.84079,0.013909
0.84059,0.013929
0.84039,0.013949
0.84019,0.013969
0.83999,0.013989
0.83979,0.01401
0.83959,0.01403
0.83938,0.01405
0.83918,0.01407
0.83898,0.01409
0.83878,0.014111
0.83858,0.014131
0.83838,0.014151
0.83818,0.014171
0.83798,0.014192
0.83778,0.014212
0.83758,0.014232
0.83738,0.014252
0.83718,0.014272
0.83698,0.014293
0.83678,0.014313
0.83658,0.014333
0.83638,0.014353
0.83618,0.014374
0.83598,0.014394
0.83578,0.014414
0.83557,0.014434
0.83537,0.014454
0.83517,0.014475
0.83497,0.014495
0.83477,0.014515
0.83457,0.014535
0.83437,0.014556
0.83417,0.014576
0.83397,0.014596
0.83377,0.014616
0.83357,0.014637
0.83337,0.014657
0.83317,0.014677
0.83297,0.014697
0.83277,0.014718
0.83257,0.014738
0.83237,0.014758
0.83217,0.014778
0.83197,0.014799
